labels,clean_text,emoji_count,has_emoji
0,باعي لك باعي انت تشتي تخرج امك وخواتك الشارع بالكلسونات ياخاري,0,0
1,هيا امتا تجيب اتقول جبت ولد ويكبر يبدا راجل لاكن الله غالب,0,0
1,احلي طله واحلي صباح,0,0
1,عصماني اصبح صوت مواطن ونقل انشغالاتهم دور مهم وكبير لي تقريب مواطن من حكومه,1,1
0,مرعمصه,0,0
0,عليك شماته حتي في الموت حسبنا الله ونعم الوكيل فيكم ياكلاب اليهود والنصاري ياعملاء ياولاد الحرام,0,0
0,باهي بتريس شوفلي امك ؟,0,0
0,لسه الكشه م وصلتم فضحونا ديل ما عارضات ازياء ديل عارضات اجسام,0,0
1,ايو المحترمه الطيبه شكد حنونه فدوه ربي يحفظج,2,1
0,ينكلع وينصرف بستين داهيه بستاهلش المرحباا,0,0
1,ربي يحفظك ويعطيك الصحه والعافيه ياشيخ ديرتي,0,0
0,لوكان مدرتيش الكحله في حياتك مراهمش يقولو عليك,4,1
1,امراه بالف رجل الله يبارك فيك وفي عاءلتك,0,0
1,شكد انسان راقي ومحبوب و هادي وتحس بالمتعه وانت تسمع صوته وحواره كل التوفيق الك انس بوخش متابعيك من العراق,0,0
1,فخورين والله تستاهلين كل خير وعساها من علي الي علو,3,1
0,ايه القرف دا,0,0
0,النسويه اكبر خدعه في التاريخ المعاصر صدقتها النساء,0,0
1,ارفع راسك فوق انت مصري حر,1,1
1,ديما مغريب وصحراء مغربيه,0,0
1,شو الفاءده انك تصطاد عصفير اتركن يعيشو من دون شي البيءه والطبيعه السوريه مدمره، خلينا ندعم التنوع الحيوي,0,0
0,عليهم لعنه الله لو الكلام هذا يدرسوه او يناقشوه من اين اجا لنا هذا اللعنه الجرثومه حق الماليه تقول يصرف لنا من خزينه امه ابن الكلب,0,0
1,ملكه اووي ومستبده بجد,3,1
0,هو مالوا ذي الساءق ركشه قاعد منفنس بالجنبه,0,0
0,محدا راح يدفع كهربا وشيل العداد عمي خرايه علي اكبر وزير,0,0
1,الله يحميها ويحمي القياده الهاشميه ويضل الملك فوق رءوسنا يارب العالمين,0,0
0,مشيه بلا رجعه الله لا عاد يرجعهم تحيا تونس,0,0
1,مشاء الله شحال شابه بنتنا والقفطان جزاءري,1,1
1,تعمقت الوحده اليمنيه,1,1
0,لعنت عليش يااقذر كاءنه علي وجه الارض يابنت الثور,0,0
1,ان شاء الله تونس غدوا خير بقياده قيس سعيد وكل الشرفاء و لا مكان للخونه بين المجتمع التونسي,0,0
1,الله يحفظكم يا امي و يقويكم و ينصركم يا اهل ارض الرباط يا اهل فلسطين,0,0
0,المفروض هالمسلسل يوقفونه من الخرابيط اللي فيه,0,0
1,تستاهلي حيث نتي واعره,1,1
1,صراحه انا بدي احكيلك من غزه ، اويها سماهر يا بنت الاصل والطيبه اويها وجودك فرحه، واويها وكل ما تمري بتزيد الهيبه اويها بتحبي الخير وبتوزعيه بمحبه وقلب كبير واويها ما حدا طلبك بيوم وقال ما لقيت الخير,2,1
1,ما شاء الله تبارك الله كفو عليك ياروحي كملي الله يوفقك ويفتح عليك ويرزقك بلا حساب تستاهلين كل خير وكل شي حلو,4,1
0,يا حمار نص الكلام يدل علي ان الطالبات يطالبن بفتح دورات تدريبيه,0,0
0,هذي من شياطين الانس,0,0
1,ربي ياجروا في مصيبتوا و يخلفه خيرا منها,0,0
0,خبرك عزراءيل يءخذ روح شو بدك بالمخلوقه,0,0
1,اولاد الاصول اولاد مبارك اب مصري لكل مصر وعزيز مصر نحترم تاريخ مبارك وجيش وشرطه وقاءد مصر ونحترم من يحترم الوطن وابوكم احترم مصر وشعبها وجيشها ومءسساتها,0,0
0,تعالي خليني انيكك فكك من هبل جيشكم المنهار,0,0
1,اللهم اجمع شمل اهلنا في اليمن ووحد كلمتهم واصلح ذات بينهم واهدهم الي طريق الحق والرشاد ووحد كلمتهم يا رب العالمين,0,0
0,مش ممكن كم اللجان اللي بتاخد فلوس من النظام مخصوص علشان ترد علي محمد ناصر وبالذات اول تعليق كم هبل وعبط لايوصف عموما اما انتم اغبياء متخلفين او بتاخدوا اموال سحت لان تعليقاتكم سخافه علي هبل,0,0
1,الله ابارك علي بنت الجزاءر,1,1
0,والله لو به شرطه مكافحه لهءلاء ومعاقبتهم ، كان سارت بلغت عليه ،ومسكوه وعاقبوه وسحلوه ابن الحرام، واقلها الله لايعرضنا الي ماتعرضت له لكن التوجه الاول يكون للاهل ،يسيروا يطايروا راسه ولاتخاف من اهلها ،,0,0
0,ايه جوج بيوت النعاس و صالون و الدراري ناعسين بحال السردين نهار يديروا 15 سنه كيف غادي يفرق الدراري علي البنات ؟ تبياح الحمار هذا,0,0
0,تو هذه ماخذه راجل والا طحان ديوث كيفاش يرضي مرتو تخرج عريانه وبوها وينو وخوها اللطف ياربي الله يسترنا,0,0
0,و منبعد يشترون بلادكم و يعطونها للكيان ،و هكذا تصبحون غرباء في بلادكم ، هذا هو نظامكم الذي تفتخرون به ،,0,0
1,الحمدلله حياتي وخطاج السو وان شاءالله ترجعين احسن واقوي من قبل,4,1
0,فضحتونا وشلكتونا المنظومه الاسريه والاعداديه والثانويه والجامعيه في تونس فضيحه ومصدر للانحلال الاخلاقي النتيجه مجتمع لا وازع له ولا حدود له انفلات للقيم والاخلاق لم تشهده تونس عبر تاريخها مجتمعنا كبيت العنكبوت,0,0
0,بالله علاش هاد الظلم الناس كيف عايشه في بلادها مش سادها زتونا افاريقه اسمعوا الاتحاد مع اخوانا التوانسه,0,0
1,ربنا يفك كربه والله من الناس المحترمه والجدعه جدا,0,0
1,و كانتها عليسه ملكه قرطاج يوم حضرت,2,1
1,كفوو من مملكتنا الغاليه هذي القرارات المدروسه,0,0
1,جيش واحد شعب واحد كلنا برهان عسكريه بس عسكريه بس عسكريه بس,0,0
1,صح لسانك ودام نبظك و لا غيبك,0,0
0,تصدق وجهه يشبه ذيله الكبش,0,0
0,شخصيه ساقطه و الهبل صار يطعم خبر هل الايام يا زلمه حل عنا,0,0
1,الله علي الاجواء ديال القراء مع النساء ماشاء الله كنتمنا يصيبولهم شي محال باش يزيدو في التعليم محو الاميه زوين فيه الستفاده بزاف انا درسه في محو الاميه والحمد لله تعلمه منها الكثير بفضل من الله تعالي الان اصبحت اقرء القران الكريم واتواصل مع الناس بالكتابه الحمد لله خاص الناس الدعم دوك النساء باش يزيدو يتشجعو يقراون الحمد لله الرغبه عندهم هدي هي الاهم جزاك الله خيرا اخي علي هذا الفيديو,1,1
0,تخسي و تهبي، العراق تاج راسك وحدك ، نطبع لو لا كيفنا مالكم علاقه كل واحد يهتم في شءون دولته ، عمري ما سمعت العراق فاده فلسطين في شي حتي كرتونه ماء مابعثتو لهم توكل يلا,0,0
1,فيديو يفتح الروح ضلفتين حقيقه موش كدا,1,1
1,الله يحفظها ويحفظ اهلها من كل سوء، بلد النشامي,2,1
1,والله كتبتي الفي قلوبنا بالزبط كفيتي ووفيتي,0,0
0,يلعن الساقط الي بدو يوخذ شكلك مافيكي اشي طبيعي استغفر الله العظيم,0,0
0,والله احنا بكل عزاء لطامين هاي مشكلتنه بلا عقل,0,0
0,تلايطي؟ فقراء حتي بالثقافه وبالمصطلحات عشان كذا مضطرين تسرقون مصطلحات ماهي لكم اصلا خليك بالرمسه واليوله قال تلايطي قال,5,1
1,احيانا يكون الانسان دواء لانسان اخر ابسط اسباب السعاده شخص يسال عنك كل يوم ممكن هدوء تقول مساء جميل,0,0
0,خاصها تموت ف لحبس لانها تجاوزت الحدود وجهها بحال ترمتك ليابسه لي مصوره لينا الشارفه,0,0
