text,dialect_label,region_label,sentiment_label
لبلاد راهي داخلة في حيطان مايش حيط برك من لخر هردتولنا حيانا غير قاعدين تضللو فيناالشباب هوما لمستقبل و حطمتهم الدولة من لخر,0,1,0.0
الغايب حجته معه ولكن القضاء فوق كل اعتبار,9,1,1.0
بصراحة كلامه صحيح 100%، وانا اتفق معه تماما. لبنان بلد جميل وشعبه من اطيب واذكي الشعوب، لكن المشكلة فيمن يديرون الدولة، كل واحد يبحث عن مصلحته الشخصية، والنتيجة بلد غارق في الازمات رغم كل الامكانيات اللي عنده.,7,0,1.0
ايوا نزلولنا اخبار مروعه مدمره للكفار خليه الواحد ينبسط,5,0,0.0
البلد امان والخدمات كهرباء وموية ومشافي ومصالح حكومية .,14,3,1.0
عفية عالنشامة واولاد الاصل والفصل. عفية علي اهل النخوة والشهامة، حسبنا الله ونعم الوكيل,5,0,1.0
وفق الله لماهو في مصلحه الشعب وعانكم الله تنمنالكم التوفيق ونجاح,17,3,1.0
بو شغلومة ربي يرحمو قاءد كبير,0,1,1.0
يمكن يجون ارجل منكم ويدافعون عن بلدهم اكثر منكم يا حثالة الرجال,13,2,0.0
اي مكان يحل فيه اذناب ايران هو معقل ارهاب وحركات تنضوي تحت القيادة الايرانية والارهاب,7,0,0.0
مفيش ادارة فالبلد نجيب ناس تدير البلد ونقعد نتفرج عليهم لا علم ولا تعليم ولا صناعه ولا صحه مفيش حد فالبلد عنده ضمير واخلاص للبلد ينهض بشعبها الي الافضل لحد امتي الي الله المشتكي,2,3,1.0
خايبة وزيد قحبة ؟,16,1,0.0
عددهم في تزايد كبيررر واعمل طلة عل. اقسام الولادات,16,1,0.0
السيناريوهات هاي كل العالم بعرفوها صرتو عايدينها ميت مره ، اعطونا شي جديد وهادف من المجتمع,5,0,1.0
الشغلة مو بالتصريحات وتطبيقا لمعايير الشفافية خلي الهيئة العامة للكمارك تنشر الجداول القديمة للتعرفة الكمركية والجداول الجديدة للتعرفة الكمركية علي مواقعها الرسمية حتي المواطن والتاجر والمسؤول يكون علي اطلاع .,4,0,1.0
قائد معركه جدتي ههه لو بينها حليب انها حلبت زمان. مقدرتوش تصنعو رصاصه,17,3,0.0
الشئ الحلو اللبناني انو مهما يصير علي شيئ مصيبة بيضا عم يضحك انا من لبنان,7,0,1.0
ايوي ملي كتشوفوها خايبة علاش اودي ملي خلقتوها ماتقنوش خدمتكم ياك نتوما لي خلقتوها. مابقاتش فالشوفة. شحال من وحدة وواحد زوينين وفيهم فعايل ديال الشيطان وماتقدرش تعاشرهم ساعة ديال الزمن . اتقو الله,9,1,0.0
وحد النفاق راه فتعليقات هو اكبر سبب ففساد بلادنا,0,1,0.0
بصح علاش زدت كلمة نقيةووعلاش الحقد لي كاين بين بنات وولاد بلادنا,0,1,1.0
كلنا عرب. الكرم والاخوه. شعارنا,2,3,1.0
عرفات اصل الخيانه والعماله وقلة الشرف في فلسطين والوطن العربي قاطبه,11,0,0.0
بختك ان شاء الله عقبال من خشمك ولي رب السماء ادع لي,14,3,1.0
ابناء الاردنيين بالتوفيق قدها وقدود,5,0,1.0
تعجز الكلمات عن وصف عمق التربية الفلسطينية وفي اهل غزة خاصة الشجاعة واليقين وحسن الظن بالله والتفاؤل بالنصر والثبات علي الايمان والعزة والقوة❤,11,0,1.0
رفيقة وكنت. اسيرو اهواء الشيطان ياعجوز ياشيطانه التمجيد بالشيطان بيزيل الحسنات او وجهج شيطاني مثل التمجدين بي. ثانيا صدامج حطب جهنم ومنواحب قوما حشر معهم كنتن بالمقراتوالحزبية سايبات مرتزقة الخردة وناقلات للبراثن وانتهي الملايين منوالشعبيالعراقي بسببكن وسبب اشباهكم ياخنزيرة. تفوا طولهة ملئ الارض,4,0,0.0
حكومه كفاءات مطلب شعبي وديني ووطني,17,3,1.0
رؤية مستقبلية ممكن تنفيذها و للعلم في ميناء كوستي الجاف يتبع لهيئة المواني البحرية و به مساحة كافية لقيام السوق الحر نتابع معكم باذن الله سبحانه وتعالي,14,3,1.0
رضي الله عنه ورحمه الله تعالي تخشاه الف مليون سلام ورحمة ونور تنزل علي روح عفاش,17,3,1.0
بس سباع علي رواتب الموظفين خلي يكطعون من رواتب البرلمانيين والمسؤليين شوف شون راح يبجون,4,0,1.0
شو اسم المحاميهبصراحه رووعه عجبتنيوشرح جميل,7,0,1.0
علم الخرا,7,0,0.0
الله يطول بعمرك ويا مرحبابك وسهلا . كل بيت اماراتي بيتك وكل ميلس لك فيه ميلس . ويا مرحبا الساااع فيك وفي كل اهل الكويت ❤️,3,2,1.0
مسكينة المراة العاملة اشحال تتعب هادا كامل ميشوفوهش هادا التعب ويشوفو غير الدراهم ويصلي يحسبولها فيهم,0,1,1.0
فشلة والله يالهنود الخضر,13,2,0.0
مادام معكم مصاري لعدة تلفريك وشغلات تافهة . زيدوا الرواتب وانعشوا المواطن بدل ما هو ملتعن ابوه ع امه بالقروض والحاويات يدور لقمة عيشه,5,0,0.0
الله يخليلها امها جد روحها فيها اخر شي حسيتها جد بتحكي من قلبها الله يخليلنا امهاتنا يارب,5,0,1.0
انتو ليش شالحين؟ ليش لابسة شفاف ؟هل انتي مقتنعة؟ بتفكر ازا تطلقت خلص بتشلح. مفكرين حالكم راقيين,5,0,0.0
دابا قولوا ليا واش هذا رئيس دولة مكملش حتي شمكار في الزنقة,9,1,0.0
مين هالمرة البشعة,7,0,0.0
جامدةقوي فوق وتحت مرحبا بالزين ولطاي اللهم بارك,14,3,0.0
يونس اول الحاضرين ان شاءالله,13,2,1.0
مافي غير هالحل. اذا بدنا نستنا يعطوها مكان بحياتون ما بينتخبوها. للاسف علي الرغم من وجود الكثير من النساء الواعيات والقادرات علي تحمل المسؤولية السياسية لكن مافي ثقافة مجتمعية كافية لتقبل المراة كسياسية لا بين الرجال ولابين النساء,15,0,1.0
طيب عادي مش ضروري يعرف يخص بالكي وحدي اشرنه سامعه,11,0,0.0
مش بس قناة فضايح وكمان اخبارهم اثرية,5,0,0.0
لا يوجد لقاح مضاض للعبودية والخيانة للعياشة,9,1,0.0
انا كنفسر هاذشي فزوج حوايج اما هاذشي كتخيلوه فعقلكم وكتقولوه باش تكون نسبة المشاهدة عالية او ان هناك من يخرب عقول الطاءشات وينشر الرديلة. غير بالفن غير واحد الحاجة لي ديما نوصيكم عليها ان كاين مجموعة كبيرة من الكراغلة كيذخلو وكيهضرو بحال الا هما من بلادنا والغاية ديالهم راكم عارفين. بلا مانشرح اكثر ردو البال لللهاذشي مزيان واللله يحفظنا ويسترنا فوق التراب وتحت التراب راه الذنيا ذايزة وحنا غير ضياف فيها يجي واحدالنهار كتحط فالقبر فوق التراب كيصقفو عليك بالحجر ويردموك بكمية شاحنة ديال التراب وانت غير وحدك فالظلمة والاعمال ديالك وتما فين كتفيق وتما فين تعرف راسك المكان ديالك واش فالجنة او النار والعياذ باللله ماينفع معاك تما لا مال ولا ابناء ولامعرفة الا الاعمال الا كنتي درتي شي خير او صدقةجارية نطلبو اللله يرحمنا كاملين ويجعلنا من اهل الجنة ويعفو علينا ويحفظنا ويبعدعلينا عذاب القبر ويبعدنا عن جنهم ربي سبحانه وتعالي قال جنات عرضها عرض السماء والارض عيب تكون هاذ المساحة ديال الجنة قد هادشي ونتحرمو منها لهلا يحرم شي مسلم من ذخول الجنة اللله يهدي العباذ حتي لي تبلي بشي حاجة يستر راسو علي الاقل واذا ابتليتم فاسترو اعتذر. لكم. علي الاطالة وشكرا للجميع,16,1,0.0
اقرا التغريدة زين وركز بيها وراح تعرف شوداه,4,0,1.0
عسئ الله يحفظ القيادة الطيبة والغاليه علئ قلوبنا حكام قطر ، ووالدنا محمد الهاجري كل رجل شريف يحبه ووفاته فاجعة لنا ،نسئل الله الرؤف الرحيم ان يتغمده برحمته,12,2,1.0
ربي يفتح علي عقلج ونور بصيرتج ويشرح صدرج ويفقه قولج حبيبتي,3,2,1.0
حتي احنا نعرفوا العهر عندو اماليه . الخمج مجاش من الفراغ ديما تلقي عندوا جذور و اسباب و مسببات و اهل .,16,1,0.0
ولك يا ابن الحرام شوف شو عم بصير بالاخبار خليك تفرج,11,0,0.0
نضال قديش انت بشعه,7,0,0.0
هي المذيعة هبلة ولا ايه، في وسط الخناقة و الاستوديو بيولع و هي بتضحك,2,3,0.0
بيكفي غباوة و استحمار,2,3,0.0
والله كلكو تشذابين وشغل سوالف فارطةطول ما انت بتسولف بشمال وجنوب ووسط البلد راح تضل علي حالها. ماضيعنا غير اشكالكو,5,0,0.0
جيش شعب دولة مبروك لبنان,7,0,1.0
ياسر عرفات الكذاب الاشر خان وباعا القضية الفلسطينية,11,0,0.0
تحية ليك الشاوني ، فكرة زوينة. مرحبا بالضيوف المحترمين عندنا في بلادنا المغرب,9,1,1.0
