clean_text,labels,dialect_id
شكرا علي التوعية رغم هيك شمتانين وفرحانين كمان وطز فيك وفيهم يا حفيظ الزفت,0,5
ههه وحريمه في الامارات يزغبوهن,0,7
احلي حد يتفرض علينا عسل,1,1
عنجد عطي صوره لحقيقية للبنان بجمالها وطبيعتها لخلابا. انا عايش بلبنان وبعشق لبنان.,1,5
الله يحميكم ويبارك فيهم انتو ذخر الوطن,1,11
لبي بلادنا,1,2
انت غير من نفسك اول ومن بلادك شعبك عايش مشرد وحالة فقر. بعدين تعال فكر في بلدان العالم,0,2
مشاء الله تبارك الله رب يوفقك .,1,6
دنيا ودايم الله عيت تربل من سكان محمد موسي لقدم لكن الحوش منيش متاكد ممكن لكن كاتبين عصوره تحت البيجو,1,6
متالقة دائما يا قمري ❤️❤️,1,8
استغفر الله العظيم جتي حجاية بلساني وسكتتت نعلالا روحج ام حيدر عندج هيج نعمه وممقدرتها ماتدري اكو نسوان بهل الوكت ماخذات مكان الزلمة بمسؤليات البيت والاولاد والمدارس والمصاريف نعلالا روحج اي والله امشي وانعل ييج,1,3
لو مو تنفون مراح احد ايصدك بيكم لانه رئيس حكومه خلصها جذب,0,3
الله يقويك ويعطيك الصحه سعادة النائب ابو عمادوتظلك منبر حر مدافعا عن الوطن وعن الفقراء الي الله. مدافعا عمن لا صوت لهوانت تمثل الاغلبيه الشعبيه والنخبويه طلاب العداله .واتشرف بكوانت المحب للوطن والناس وتدافع عن المهمشين والمظلومين المتقاعدين.,1,4
يارجل انت مش ممثل للشعب انت موظف بالحكومه وراتبك ممتاز شو بهمك بغيرك,1,4
صدقوا جميعا وكذبت انت يا كلب الامارات عبد الدرهم والريال بايع زمتك ودنيتك ودم المواطنين بحفنة دراهم والله ستندم دنيا واخرة انت وكل عميل للامارات قاتلكم الله اللهم عليك بالقحاطة والجنجويد والامارات ومن عارنهم بسفك دماء اي مواطن,0,10
ما قد رايت في حياتي ان عساكر تحرس لافتة الا في سيؤن. ارحلوا يا دنق، حضرموت ترفضكم، حضرموت ضدكم، ولا بد من اخراجكم من الجنوب العربي، طال الزمن او قصر.,0,13
جميلة من يوم ما ظهرت وطلت علينا ان شاء الله ربنا يشفيها ويعافيها وترجع لينا بالسلامة عشان احنا بنحبها اوي اوي اوي,1,1
شوية همل وهبلان ودونا ورا الشمس,1,8
بنموت فيكم وضحكتكم الحلوة دي,1,1
تستاهل كل خير ايقونة,1,5
الكلام ساهل جدا انا ممكن اتكلم واقول حخلي الخرطوم شبيها بي ماليزيا بس الفعل صعب شغل زي دي داير له زول زي ابي احمد او ملك المغرب او رئيس رواندا مش زي اللي عندنا ديل,0,10
الله يبارك . ملهاد الخيول بالسروج الليبية والمجرودة والشعر الشعبي و الباصور والمرسكاوي والمتحف المفتوح والنصب التذكاري لشهداء فزان ليبيا❤ فتات وشاهي عالة بالرغوة السمحة . هذه هي ليبيا عراقة واصالة لا مثيل لها,1,6
تحفه تحفه تحفه. ها يكسر الدنيا علي فكره,1,1
لكل شب ما تدخل ببنات العالم سلملي عالزلمة اللي رباك,1,11
منوره الغاليه اختي من نجاح الي نجاح فخوره فيج❤️,1,2
محبوبي مثلتك قمرة الناس تغني عليك وقتاش نحوزك يا سمرة الي تشرط نعطيك وقلب الحاسد مكوي بجمرة ومن عيناه يحميك يا يا يا محبوبي محبوبي مثلتك وردة في جنينة بايات ولا شيشخانة علي فردة في معصم البنات يرجع ولفي بعد الفرقة ونحكو عالي فات يا يا يا محبوبي يحن الحنين و نتلاقا تعود السهريات عذاب الهاجر حال فراقا و رجعت ليامات العاشق ديما ينال مرادا يا لللت لبنات محبوبي مثلتك شجرة اذا هبت الارياح تتاكي الورقة عل الورقة واداوي الاجراح,1,12
علي انك جحش وغبي . ومستحيل تكون غير قاتي معفن بس في موضوع غزه فعلا ليش نعمرها للنجسطينيه دمرو بلدهم ياكلو تبن يعمروها بكيفهم السعودية والسعوديين اولي من اي نجسطيني,0,9
تحيا تونس الخضراء كم اعشق وطني الحبيب,1,12
لازم رقابه اكتر ولو فيها بطاله ادرسوا الموضوع,1,1
جماعة الفتنة والتحريض اكتر ناس مبعوصين من هل الاتفاق,0,11
لا نريد عودة طوعية اللي ماعندوش وراق اروح وبالقوة .يمشيو يولدو في بلدانهم ناقصين زبالة احنا في تونس,0,12
الله لا ايغيبك يا بنت العز والهيبة واخت الرجال يا صاحبة القلب النابض والله استاحشتك بس اللقاء قريب باذن الله .,1,6
الجوعان هيك اخرته كلهن معزومات البركة ولا بروحوا طفاش,0,11
سيف الاسلام القذافي كان امل الليبين ولكن اعداء ليبيا خيبو الامال,1,6
الله يرضي عنك خيتي,1,7
باغيين تقسموا معنا الغاز و الكهرباء و الحديد و القفطان و الكسكس و الراي و حتي الامطار، وعلاش ما تقسموش معنا مياه الصرف الصحي ديال الشعب الزازايري,0,7
ليه انتي كلبة,0,6
المقطع هذا في باكستان وليسا بالمملكة نضنا اغبيا مثل يالديوث الخلا بس,0,9
بلغ عليك يالحوثي ترحيل,0,9
تقبشو قلبي كلكن ❤️,1,11
العو جه العو حضررر,0,1
قتلك هز سروالك وامشي واسكت روح تروح,0,0
هذي من شياطين الانس,0,9
هاد خطر ع البشر ولازم شرطي المرور يكون عنده صلاحيات اكبر منها الاعتقال,1,11
ياسياده الرئيس بعد القسم حق عيدروس المحسني خلهم يقسمو بالحرام والطلاق افظل,0,13
الناس ام يطيروا هي مزالها حاصلة فمصاصيطها,0,0
سلامتك الله يشفيكي,1,11
ربي يفرج عليها ان شاء الله وعلي جميع لمغبني يارب العالمين ناس كل تغلط وربي غفور رحيم وربي يهديها ان شاءالله ويهدي امة محمد .مهمي يكون عندها امها تحبها .,1,0
كله كلام بس علي ارض الواقع ما شفنا فرق كلهم يتسابقون عالغباء,0,9
حبذا في كل مدينة في السودان,1,10
ما تروحوش تعطو علي روحكم يا كلاب يا نقوشا,0,0
لبنان الغالي بل القيم والاخلاق والنخوة والاستضيفات واستقبال السوريون,1,5
اهل عمان يحبوكم كلكم نتمني تزورونا و تشرفونا في عمان احس بفخررر,1,2
لحمها مكردغ كايبان من هنا مايطيب فلكوكوط هااد تريكت الصحاري و الخلاء رااه كايطلعو علاام خروي,0,7
اكثر انسان فالسوشل ميديا، كنحسوا كيشبه لي، الله يسهل عليك خاي ديالي.,1,7
و منبعد يشترون بلادكم و يعطونها للكيان ،و هكذا تصبحون غرباء في بلادكم ، هذا هو نظامكم الذي تفتخرون به ،,0,7
محلاك ربي يخليلك ماماتك و ما تخوش علي التعليقات الفارغة هذيك غيرت و دليل الشهرة ربي يرحم ميمتك و ينجحك في قرايتك,1,12
ووسخيين يبو الشنق بالرسمي,0,6
الفنانات الاردنيات في قمة الاخلاق والرقي,1,4
دي صعلقة منك ساي. ياخ حتي لو الحركة الزفت زاتو انت ماعارف الجنجويد عملو شنو في المواطن ياخ خلي العبط البتعمل فيهو دا طيب الامارات دخلها شنو وتشاد واثيوبيا كلهم دخلهم شنو وانت زاتك ليه تكون وجه سياسي للمليشيا نفسها ومن معك حمدوك والتعايشي وسخ,0,10
بسم الله ماشاءالله محلي زينك قداش نفرح كيف نشوف بنات بلادي و بالاخص جيراني ناجحين و محبوبين ربي يعطيك ما تتمني و تنورنا ديما ❤️,1,12
