clean_text,labels,dialect_id
احنا اكثر بلد عندها انواع مختلفة من الكسكسي: كسكسي بالخروف، كسكسي بلحم الماعز او الجدي ، كسكسي لحم البقر كسكسي ،بالدجاج كسكسي، بالسمك كسكسي بالاخطبوط (القرنيط )، كسكسي بالروبيان المحشي (الكلمار) ،كسكسي بالعصبان، كسكسي باللحم المقدد ( المجفف بالبهارات و نسميه القديد) كسكسي بالبرزقان وةهو بلحم الخروف و الزبدة و الحليب و الفواكه الجافة .بطعم شهي و حلو في نفس الوقت، السفة باوراق البسباس العربي ، كسكسي بالمرشان( يشبه السبانخ لكن اكبر و هي اوراق اللفت عندما يكون في طور النمو) مشهورة به مدينة قفصة ، المسفوف التونسي نتناوله بالاخص في وجبة السحور . الكثير من انواع الكسكسي ماشاء الله متنوعة بين الحار و متوسط و الحلو لكني نسيتها و طبعا هذه الاكلات الشعبية اذا اعدت في البيوت التونسية تكون اشهي و اطيب. ❤,1,12
اليوم عاد الابطال وهم يعرفون جيدا ان اهاليهم في انتظارهم تحملوا الجوع والمرض ولكن جواهم امل لم ينطفي وهم يعلمون علم اليقين ابنائهم لم يتخلوا عنهم فصبروا ونالوا صبرهم التحية والتقدير والاحترام لابناء القوات المسلحة والقوات المشتركة والمستفرين اللهم تقبل الشهداء واشفي الجرحي,1,10
صاي هبلتي,0,0
لعنة الله عليك روحي تحجبي,0,6
ديل مخهم مسلوخ حسب البقولوا ليهم بمشواا صح ولا غلط ما بشتغلوا بيهوو,0,10
لانك متربيه وحبيت اسلوبك في الموقف,1,9
قواد كبير,0,8
برافو عليه والله رده عجبني,1,1
روحوا كعبتين من قريب زوز ملاين تسمي فيه ترحيل الاسواق متاعنا تقول الكونغو ولا مالي تنقلت لتونس كفاكم كذبا رانا تعبنا وملينا,0,12
رحمة الله تغشاه رحمة ربي عليه من افضل الناس في شرح تفسير القران موته خسارة كبيرة لنا,1,13
يعجبني الطيز الكبير,0,13
ما شاء الله ربي يوفقج ويحقق طموحج,1,2
مابيخلنا نرقد ذي ناويها شر,0,2
تبارك الله اللباس المغربي التقليدي غزي تونس، والله المغرب استعمرت الجزائر وتونس تقافيا، حتي البدعية متاع الدار ولاو توانسة يلبسوها والقفطان المغربي علي الحاجة يهبل,1,12
اوا اجي تشوف الغرب وتشوف الجنة فوق الارض,1,7
غور انت وياها معتوهين,0,4
اكبر خطر علي تونس الافارقة و الخوانجية موش كي جماعة اليسار عدنا لا تفهمهم من اي ملة,0,12
بالمنطق، هل لمن منع قيام الدولة ويقوم بتصرفات شغب مسيئة للدولة ككل بكل طوائفها ان يسهل قيام دولة فدرالية؟ الاولي استرجاع الدولة بكامل طوائفها اولا ومن ثم يكون التداول بمقترح الفدرالية ممكنا.,0,5
يلعن الساقط الي بدو يوخذ شكلك مافيكي اشي طبيعي استغفر الله العظيم,0,4
همج و عيال شوارع . الواحد يحقركم والله,0,2
الله محيكم يا شباب السورية يلي فيهم نخوة و ما بتهون عليه تنجاب سيرة بنات بلدة بالعاطل,1,11
تفو عليهم القحاب رخيصات امتي اتوقف هاذ العبث واحدة مزوجة بنغالي وواحدة خرا مزوجة عزوا كونغولي قرض وواحدة مزوجة سنجاب من عمان تفوا الله يخليها سلعة انا الا شفتها فزنقة ندفل عليها,0,7
لعنت الله عليك وعلي اشكالك ي وسخ,0,6
لعنة الله عليك و علي امثالك انما هو عمل من اعمال الشيطان الذي تتبع هواه,0,10
يستاهلون اخوانا الابطال في الحدود ولكن نحن ايضا نستحق التكريم فق1 يستاهلون ابطال الدفاع,1,3
ابوكم لابو قسد ياولاد الحرام سلطة فاشلة. باعو العرب بالحسكة بشكل يومي قتل واعتقالات,0,11
محد يحجي وياك,1,3
و بكل وقاحة قاعدة امريكية في قطر. ههه,0,2
السعوديات مالهم مثيييل ف العالم كله اختكم من ابها,1,9
انا قد اصدق هذا الرقم لكن متي يكون تصديقي الف بالالف عندما لا اري اي واحد منهم في البلاد وعندما لا اري نساء مع اطفالهن وحبالي يتسولن امام المخابز والبنوك والبقالات. عندما لا تعترضني سيارة المقاول ملءي بالعمال البلاكس. عندما لا يعترضني جرار الفلاح وهو مكتض بهم في اتجاه الحق ل. احب ام اري بلدي نظيف مزهم الا من يحمل وثايق طلبة اوسياح او مستثمرين فاهلا بهم. ما عدي ذلك ابقي في شك,0,12
لانها منافقة,0,5
شو بتعمل هبل يهبلك,0,4
مع الاسف ليس لها حقوق وعليها الكثير من الواجبات,1,1
واجه العالم في السلام ربنا ينصرك يا ريس والله مشرف مصر والوطن العربي والعالم باكمله تستاهل نوبل يا ريس,1,1
ساعات نقضي من عند خضار نقلو مروحة بيها لامي في الرقاب يستغرب يقلي هذي الخضرة انا جايبها مالرقاب .,1,12
روعة وجمال وفن معماري منقطع النصير اليمن مهد الحضارة,1,13
تحية للبنت، للفتاة، للمراة، للام المكافحة طيبة القلب، تحية للنساء اين كن واين ارتحلن، نسوة سيلقين مايستحقنه في الجنة باذن الله❤❤. شكرا لصاحب القناة علي المحتوي الهادف الهداف والبناء ،دمت متالقا ودام لك التوفيق,1,7
مسخرة لو بتوقع عليهن هنني و تحتها! هادا حجمهن,0,5
لك تضربوا انتو التنتين ما اغلظكم,0,11
مدري اتكلم عن جمااال التصوير ولا جمال لبنان ولا جمالك يالولو الله يحميييك,1,5
شكلهم داعسين علي شرفك,0,8
فاشل كالسلطة,0,11
اميرة ليبيا اميرة الجماهيريه ربي يحفضها بحفضه التام و يعطيها ماتتمنااللهم امين,1,6
تبدو تكذبو في لعضكم محسوب في العامرة موش تابعة تونس قداش ترهدنو اخرجو كل ولاية موجودين فيها الخنافيس يخرجو اخرجوهم وخرجو اي تونسي خدم فيهم ولا كاريلهم انتم جبناء اجو القفصة ولا بوزيد ولا القصرين ولا قروان تو نعفسو عليهم,0,12
طب والاصلاح اااقتصادي اللي بدا يؤتي ثماره,1,1
حفظ الله لبنان وحفظ جميع البلدان العربية. امين يارب,1,5
ليش الخري عم يزور . يروح يشوف الجرادين و الفئران في باريس,0,11
ربنا معاكم وينصركم علي من يعاديكم ويصلح حالكم جميعا,1,1
الله يفرجها ع الرجال الي بستاهل✌️⚓,1,4
الله علي الاكل البناني. بشهي نحنا بلغربة محرومين من اكل الكبة النية انشاء الله مشوار الجاي ع لبنانشكرا اخ حسن علي الفيديو الرائع يعطيكن الف عافية جميعا ️,1,5
واش كيحسابكم هدي اسبانيا راه كراغلة عالم اخر ماكيعرفو قانون دولي عصابة تحكم شعب,0,7
عاش الملك والاسرة العلوية الملكي الشريفة المغربية الله يحفظكم ويرعاكم جميعا شعارنا الخالد الله الوطن الملك الله يبارك فعمر سيدي من المغرب نعم,1,7
من هذه الخبيثة ؟,0,13
شو انرعبتي حذفتي البوست,0,5
امشي تل يشحطك انتي وياه الحمد لله ليبي من ام واب ليبيين ابا عن جد معمر وولده سيف وجعوكم ، والمدنيين الابرياء يلي قتلوهم هذيما مش بشر والا كيف ايام معمر كاين بمجرد انه حد يعترض عليه يتم اعدامه علنا وقدام الناس بتهمة الخيانة والانبطاح للامريكان ، الحمد لله ربي في الوجود وسيحاسب كل ظالم ، والحمد لله تفكينا منهم ومن شرهم وعقبال كل طاغي وظالم,0,6
